okr;nrk;komitet;kandydat;glosy;procent;lprocent;wynik;plec
4;21;PO;STASZAK-KOWALSKA Radosława Maria;844;0.18;0.59;N;K
4;22;PO;GALIŃSKA Martyna Magdalena;539;0.12;0.38;N;K
4;23;PO;MALICH Piotr Henryk;341;0.07;0.24;N;M
4;24;PO;SZCZĘSNY Wojciech;7774;1.69;5.44;N;M
5;1;PSL;SZRAMKA Paweł;14404;3.18;29.26;T;M
5;2;PSL;SOSNOWSKI Zbigniew;9839;2.18;19.99;N;M
5;3;PSL;DZIĘCIOŁ Janusz Andrzej;4395;0.97;8.93;N;M
5;4;PSL;ZAKRZEWSKA Edyta Lidia;2688;0.59;5.46;N;K
5;5;PSL;KIERZKOWSKA Ewa Sławomira;1529;0.34;3.11;N;K
5;6;PSL;KACZAN Damian Rafał;421;0.09;0.86;N;M
5;7;PSL;OKRUCIŃSKI Marcin;639;0.14;1.30;N;M
5;8;PSL;KICIAK-KUCHARSKA Magdalena;1291;0.29;2.62;N;K
5;9;PSL;GROSS Andrzej Ignacy;598;0.13;1.21;N;M
5;10;PSL;NAJBERG Jarosław Przemysław;436;0.10;0.89;N;M
5;11;PSL;STANISZEWSKI Sławomir Franciszek;1095;0.24;2.22;N;M
5;12;PSL;KUBCZAK-KOSICKA Anna Maria;432;0.10;0.88;N;K
5;13;PSL;KUBACKI Bartosz Damian;731;0.16;1.49;N;M
5;14;PSL;RACHUBIŃSKA Marzena Ewa;409;0.09;0.83;N;K
5;15;PSL;SŁOWIK Sławomir;504;0.11;1.02;N;M
5;16;PSL;BARYŁO Angelika Monika;249;0.06;0.51;N;K
5;17;PSL;OWCZARZ Andrzej;409;0.09;0.83;N;M
5;18;PSL;WARSZAWSKA Danuta Ewa;665;0.15;1.35;N;K
5;19;PSL;MAMROT Przemysław;383;0.08;0.78;N;M
5;20;PSL;MATUSZEWSKA Marika Katarzyna;499;0.11;1.01;N;K
5;21;PSL;ŁUCZAK Tomasz;817;0.18;1.66;N;M
5;22;PSL;PASTUSZKA Anna;535;0.12;1.09;N;K
5;23;PSL;KWAPIŃSKI Witold;154;0.03;0.31;N;M
5;24;PSL;BUDZIŃSKA Joanna;344;0.08;0.70;N;K
5;25;PSL;CZARNECKI Krzysztof;440;0.10;0.89;N;M
5;26;PSL;BARANOWSKI Krzysztof;5319;1.18;10.81;N;M
5;1;PiS;ARDANOWSKI Jan Krzysztof;76267;16.86;41.76;T;M
5;2;PiS;CZABAŃSKI Krzysztof;5413;1.20;2.96;N;M
5;3;PiS;MICHAŁEK Iwona Krystyna;11130;2.46;6.09;T;K
5;4;PiS;BOROWIAK Joanna Beata;15200;3.36;8.32;T;K
5;5;PiS;SOBECKA Anna Elżbieta;9444;2.09;5.17;N;K
5;6;PiS;GEMBICKA Anna Urszula;15305;3.38;8.38;T;K
5;7;PiS;MAZURKIEWICZ Maria;2623;0.58;1.44;N;K
5;8;PiS;KAŁUŻNY Mariusz Piotr;10984;2.43;6.01;T;M
5;9;PiS;JARANOWSKI Wojciech;1464;0.32;0.80;N;M
5;10;PiS;GIRZYŃSKI Zbigniew;12293;2.72;6.73;T;M
5;11;PiS;STEFANIAK Arkadiusz Andrzej;729;0.16;0.40;N;M
5;12;PiS;STRYCH Marcin;1154;0.26;0.63;N;M
5;13;PiS;KOSIŃSKI Krzysztof Roman;3885;0.86;2.13;N;M
5;14;PiS;TYBURSKI Jacek Aleksander;1559;0.34;0.85;N;M
5;15;PiS;SZWED Anna Bożena;1553;0.34;0.85;N;K
5;16;PiS;ORŁOWSKI Arkadiusz;1332;0.29;0.73;N;M
5;17;PiS;JASZCZAK Edyta Maria;441;0.10;0.24;N;K
5;18;PiS;SADURSKI Piotr;333;0.07;0.18;N;M
5;19;PiS;KLIMEK Łukasz Szymon;625;0.14;0.34;N;M
5;20;PiS;KLIMASZEWSKA-ANTOS Ewa Zofia;2821;0.62;1.54;N;K
5;21;PiS;KŁOSOWSKI Ziemowit Zawisza;898;0.20;0.49;N;M
5;22;PiS;KOMOROWSKI Paweł;1028;0.23;0.56;N;M
5;23;PiS;KALISZEWSKA Alina Katarzyna;1043;0.23;0.57;N;K
5;24;PiS;WARNEL Zbigniew Dariusz;515;0.11;0.28;N;M
5;25;PiS;RATYŃSKA-DRABCZAK Izabela Iwona;283;0.06;0.15;N;K
5;26;PiS;DRAB Marzenna Stefania;4326;0.96;2.37;N;K
5;1;SLD;KWIATKOWSKI Robert Artur;13940;3.08;20.78;T;M
5;2;SLD;SCHEURING-WIELGUS Joanna Izabela;26092;5.77;38.90;T;K
5;3;SLD;ROZPŁOCH Marek Władysław;1618;0.36;2.41;N;M
5;4;SLD;KOWAL Piotr;9617;2.13;14.34;N;M
5;5;SLD;JANISZEWSKA Kazimiera Janina;918;0.20;1.37;N;K
5;6;SLD;RUMIŃSKA Maria Magdalena;1336;0.30;1.99;N;K
5;7;SLD;AUGUSTINOWICZ Czesława Janina;825;0.18;1.23;N;K
5;8;SLD;MAŁECKI Krzysztof Michał;986;0.22;1.47;N;M
5;9;SLD;KUCZMARSKA Zofia;665;0.15;0.99;N;K
5;10;SLD;OLEWIŃSKI Sebastian Maciej;763;0.17;1.14;N;M
5;11;SLD;MAĆKIEWICZ Jolanta Ewa;629;0.14;0.94;N;K
5;12;SLD;KRZYŻANOWSKI Andrzej Jerzy;503;0.11;0.75;N;M
5;13;SLD;KRAJEWSKI Andrzej;617;0.14;0.92;N;M
5;14;SLD;MATRASZEK Tomasz Piotr;318;0.07;0.47;N;M
5;15;SLD;CZERNIC Katarzyna;433;0.10;0.65;N;K
5;16;SLD;ZAWADZKI Jerzy;425;0.09;0.63;N;M
5;17;SLD;SZCZUROWSKA Inez Justyna;446;0.10;0.66;N;K
5;18;SLD;EICHHORST Artur;423;0.09;0.63;N;M
5;19;SLD;BYTNER Paweł Mateusz;380;0.08;0.57;N;M
5;20;SLD;TURSKA Anna Zofia;424;0.09;0.63;N;K
5;21;SLD;POKORSKA Julia Joanna;435;0.10;0.65;N;K
5;22;SLD;OLEJNIK Stanisław Kazimierz;466;0.10;0.69;N;M
5;23;SLD;BELSKA Dorota;470;0.10;0.70;N;K
5;24;SLD;KOWAROWSKI Łukasz Mariusz;4347;0.96;6.48;N;M
5;1;PO;LENZ Tomasz;26044;5.76;21.79;T;M
5;2;PO;MYRCHA Arkadiusz;32439;7.17;27.14;T;M
5;3;PO;HARTWICH Iwona;10865;2.40;9.09;T;K
5;4;PO;SZYMAŃSKI Tomasz Józef;11845;2.62;9.91;T;M
5;5;PO;ŁUCZAK Krystian Marek;10366;2.29;8.67;N;M
5;6;PO;TERMIŃSKI Przemysław Kazimierz;4144;0.92;3.47;N;M
5;7;PO;ALABRUDZIŃSKI Dariusz Adam;2559;0.57;2.14;N;M
5;8;PO;LUBAŃSKA Katarzyna Anna;3896;0.86;3.26;N;K
5;9;PO;CZERWIŃSKI Wojciech Tomasz;1040;0.23;0.87;N;M
5;10;PO;JANKOWSKI Sylwester Tomasz;851;0.19;0.71;N;M
5;11;PO;KOWALSKI Jerzy;1102;0.24;0.92;N;M
5;12;PO;ZWIERZCHOWSKA Lidia Urszula;763;0.17;0.64;N;K
5;13;PO;STAŃCO-WAWRZYŃSKA Alicja Józefa;544;0.12;0.46;N;K
5;14;PO;JASKÓLSKA Emilia;914;0.20;0.76;N;K
5;15;PO;ZALEWSKA Barbara Agata;1307;0.29;1.09;N;K
5;16;PO;ZIÓŁKOWSKA Grażyna Joanna;500;0.11;0.42;N;K
5;17;PO;GRACZYK Mirosław Roman;1378;0.30;1.15;N;M
5;18;PO;BOGUCKI Sławomir Henryk;1156;0.26;0.97;N;M
5;19;PO;WOJTKOWSKA Aneta Agnieszka;532;0.12;0.45;N;K
5;20;PO;KOWALKOWSKA Halina;1107;0.24;0.93;N;K
5;21;PO;RAK Danuta Maria;361;0.08;0.30;N;K
5;22;PO;MONTOWSKI Paweł;231;0.05;0.19;N;M
5;23;PO;SZRAMOWSKI Wacław Jan;292;0.06;0.24;N;M
5;24;PO;PIOTROWSKA Dominika Marta;1307;0.29;1.09;N;K
5;25;PO;SKONIECZKA Marcin Seweryn;3983;0.88;3.33;N;M
6;1;PSL;ŁOPATA Jan Zbigniew;13346;2.36;25.93;T;M
6;2;PSL;KOS Marek;6145;1.09;11.94;N;M
6;3;PSL;SMOLARZ Henryk Józef;5922;1.05;11.50;N;M
6;4;PSL;KAPUSTA Grzegorz Krzysztof;4510;0.80;8.76;N;M
6;5;PSL;KRZĘCIO Dariusz Maksymilian;1384;0.24;2.69;N;M
6;6;PSL;RZETELSKI Piotr Sławomir;2587;0.46;5.03;N;M
6;7;PSL;RODZIK Zenon Jerzy;1268;0.22;2.46;N;M
6;8;PSL;SZYSZKO Grzegorz Stanisław;1177;0.21;2.29;N;M
6;9;PSL;KOPEĆ Marek;2589;0.46;5.03;N;M
6;10;PSL;KOŁODZIEJCZYK Dariusz Stanisław;2412;0.43;4.69;N;M
6;11;PSL;NIEZGODA Marceli Mateusz;577;0.10;1.12;N;M
6;12;PSL;KUCHARCZYK Karolina;822;0.15;1.60;N;K
6;13;PSL;DUDZIŃSKA Edyta Agnieszka;1390;0.25;2.70;N;K
6;14;PSL;BEDNARSKI Jerzy Włodzimierz;509;0.09;0.99;N;M
6;15;PSL;GRZYWACZEWSKA Anna;577;0.10;1.12;N;K
6;16;PSL;SZMIDT Anna;446;0.08;0.87;N;K
6;17;PSL;FRANCZAK Eliza Agata;462;0.08;0.90;N;K
6;18;PSL;CHOCHOWSKI Krzysztof Kamil;294;0.05;0.57;N;M
6;19;PSL;STANIBUŁA Daniel;159;0.03;0.31;N;M
6;20;PSL;PIĄTEK Marlena;483;0.09;0.94;N;K
6;21;PSL;MISIASZEK Magdalena;396;0.07;0.77;N;K
6;22;PSL;KASPRZAK Renata Jolanta;273;0.05;0.53;N;K
6;23;PSL;DRĄŻYK-ŚWITAJ Urszula Monika;342;0.06;0.66;N;K
6;24;PSL;BUJAK Małgorzata;385;0.07;0.75;N;K
6;25;PSL;WDOWIAK Magdalena Maria;313;0.06;0.61;N;K
6;26;PSL;WILK Jacek Andrzej;650;0.11;1.26;N;M
6;27;PSL;RUDNIK Henryk Jan;128;0.02;0.25;N;M
6;28;PSL;KOT Barbara;677;0.12;1.32;N;K
6;29;PSL;ODROBIŃSKA Aneta;204;0.04;0.40;N;K
6;30;PSL;SŁOWIK Daniel;1047;0.19;2.03;N;M
6;1;PiS;TUŁAJEW Sylwester Karol;54915;9.71;17.53;T;M
6;2;PiS;CZARNEK Przemysław;87343;15.44;27.88;T;M
6;3;PiS;MASŁOWSKA Gabriela;14446;2.55;4.61;T;K
6;4;PiS;SOBOŃ Artur;28381;5.02;9.06;T;M
6;5;PiS;SPRAWKA Lech Stanisław;7103;1.26;2.27;N;M
6;6;PiS;SZULOWSKI Krzysztof;9764;1.73;3.12;T;M
6;7;PiS;GŁUCHOWSKI Krzysztof;8406;1.49;2.68;N;M
6;8;PiS;SKWAREK Sławomir;15544;2.75;4.96;T;M
6;9;PiS;KAŁASKA Adam Krzysztof;5672;1.00;1.81;N;M
6;10;PiS;BIELECKI Jerzy Feliks;10286;1.82;3.28;T;M
6;11;PiS;BOGACKA Teresa;5777;1.02;1.84;N;K
6;12;PiS;FILIPEK-SOBCZAK Magdalena;4263;0.75;1.36;N;K
6;13;PiS;KOWALCZYK Leszek;6020;1.06;1.92;N;M
6;14;PiS;CHOMA Kazimierz Bogusław;13777;2.44;4.40;T;M
6;15;PiS;WOJCIECHOWSKI Marek Grzegorz;4570;0.81;1.46;N;M
6;16;PiS;PITUCHA Tomasz Zbigniew;4898;0.87;1.56;N;M
6;17;PiS;JUREK Arkadiusz;1163;0.21;0.37;N;M
6;18;PiS;PATKOWSKI Piotr Andrzej;1028;0.18;0.33;N;M
6;19;PiS;SZAŁAS Jolanta;1357;0.24;0.43;N;K
6;20;PiS;PRUSZKOWSKI Andrzej Marek;1645;0.29;0.53;N;M
6;21;PiS;ZYBAŁA Ewa;5559;0.98;1.77;N;K
6;22;PiS;PODKAŃSKI Krzysztof Piotr;1375;0.24;0.44;N;M
6;23;PiS;SZCZYPA Renata Maria;543;0.10;0.17;N;K
6;24;PiS;BARANOWSKA Dorota;750;0.13;0.24;N;K
6;25;PiS;SZAŁACHWIEJ Ewa;961;0.17;0.31;N;K
6;26;PiS;SKRZAT Dorota;814;0.14;0.26;N;K
6;27;PiS;UDRYCKA Magdalena Sylwia;597;0.11;0.19;N;K
6;28;PiS;ŚPIEWAK Radosław Marian;1573;0.28;0.50;N;M
6;29;PiS;DUDA Ilona Ewelina;1951;0.34;0.62;N;K
6;30;PiS;KANTHAK Jan Jakub;12803;2.26;4.09;T;M
6;1;SLD;CZERNIAK Jacek Andrzej;17720;3.13;40.13;T;M
6;2;SLD;DŁUGOSZ Magdalena Anna;9824;1.74;22.25;N;K
6;3;SLD;KITLIŃSKI Tomasz;2334;0.41;5.29;N;M
6;4;SLD;MAZUREK Marek;1595;0.28;3.61;N;M
6;5;SLD;ZABRATAŃSKA Katarzyna Edyta;867;0.15;1.96;N;K
6;6;SLD;KOŁODZIEJCZYK Marek Waldemar;628;0.11;1.42;N;M
6;7;SLD;LACHOWSKI Robert Michał;980;0.17;2.22;N;M
6;8;SLD;LENART Agnieszka Monika;1821;0.32;4.12;N;K
6;9;SLD;SKIBA Paulina;1160;0.21;2.63;N;K
6;10;SLD;MARCINKOWSKA-KOZAK Agnieszka Halina;387;0.07;0.88;N;K
6;11;SLD;MASZKOWSKI Władysław;225;0.04;0.51;N;M
6;12;SLD;REBEJKO Jolanta;323;0.06;0.73;N;K
6;13;SLD;WICHA Beata;728;0.13;1.65;N;K
6;14;SLD;BANAŚ Andrzej Wawrzyniec;900;0.16;2.04;N;M
6;15;SLD;STĘPNIAK Adrian;306;0.05;0.69;N;M
6;16;SLD;IWAN Jarosław Paweł;153;0.03;0.35;N;M
6;17;SLD;STOLARSKI Patryk;252;0.04;0.57;N;M
6;18;SLD;SŁOMKA Karolina;480;0.08;1.09;N;K
6;19;SLD;KOWALSKA Barbara;209;0.04;0.47;N;K
6;20;SLD;KACZYŃSKI Gabriel Jan;296;0.05;0.67;N;M
6;21;SLD;ŁABAREWICZ Anna Maria;142;0.03;0.32;N;K
6;22;SLD;ROJEK Grażyna Irena;189;0.03;0.43;N;K
6;23;SLD;FIGURA Dariusz Władysław;433;0.08;0.98;N;M
6;24;SLD;KUŁAGO Walenty;130;0.02;0.29;N;M
6;25;SLD;MIKITA-SKIBA Monika Barbara;106;0.02;0.24;N;K
6;26;SLD;NOWICKI Grzegorz Jerzy;129;0.02;0.29;N;M
6;27;SLD;KASZA Joanna Edyta;214;0.04;0.48;N;K
6;28;SLD;SKUBIS Emilia Dominika;183;0.03;0.41;N;K
6;29;SLD;FURMANIAK Szymon;230;0.04;0.52;N;M
6;30;SLD;GALLANT Jacek Marek;1208;0.21;2.74;N;M
6;1;PO;MUCHA Joanna;57577;10.18;52.73;T;K
6;2;PO;KRAWCZYK Michał Mateusz;8408;1.49;7.70;T;M
6;3;PO;WCISŁO Marta Anna;15062;2.66;13.79;T;K
6;4;PO;NAKONIECZNY Paweł Krzysztof;4123;0.73;3.78;N;M
6;5;PO;LISOWSKA Bożena Grażyna;2746;0.49;2.51;N;K
6;6;PO;BABISZ Krzysztof;3008;0.53;2.75;N;M
6;7;PO;KOMORSKI Krzysztof;2814;0.50;2.58;N;M
6;8;PO;BOJARSKI Krzysztof;2926;0.52;2.68;N;M
6;9;PO;ORGASIŃSKI Lucjan;482;0.09;0.44;N;M
6;10;PO;WASILEWSKA Bożenna;383;0.07;0.35;N;K
6;11;PO;BIAŁOWĄS Waldemar Franciszek;1687;0.30;1.55;N;M
6;12;PO;JUCHNIKOWSKI Józef Stanisław;258;0.05;0.24;N;M
6;13;PO;GUZ Sylwia Stanisława;1006;0.18;0.92;N;K
6;14;PO;KUREK Paweł Tomasz;1163;0.21;1.07;N;M
6;15;PO;SZABAŁA Magdalena Anna;663;0.12;0.61;N;K
6;16;PO;TRYBOŃ Maciej Stefan;484;0.09;0.44;N;M
6;17;PO;DUNECKA Małgorzata Teresa;303;0.05;0.28;N;K
6;18;PO;KALBARCZYK Adam Andrzej;888;0.16;0.81;N;M
6;19;PO;BUCZEK Tomasz Lech;203;0.04;0.19;N;M
6;20;PO;HOŁDA Joanna Sława;471;0.08;0.43;N;K
6;21;PO;FATYGA Katarzyna;318;0.06;0.29;N;K
6;22;PO;GŁADYSZ Krzysztof Andrzej;162;0.03;0.15;N;M
6;23;PO;WOJCIECHOWSKA-JĘDRZEJCZYK Magdalena Mariola;390;0.07;0.36;N;K
6;24;PO;MIŁOSZ Michał Marcin;239;0.04;0.22;N;M
6;25;PO;AUSZ Mariusz Grzegorz;138;0.02;0.13;N;M
6;26;PO;PADO Anna Barbara;205;0.04;0.19;N;K
6;27;PO;SZCZUCKI Piotr;611;0.11;0.56;N;M
6;28;PO;RAK Marek;456;0.08;0.42;N;M
6;29;PO;WIĘCEK Katarzyna Dorota;206;0.04;0.19;N;K
6;30;PO;JURKOWSKI Zbigniew Wiktor;1805;0.32;1.65;N;M
7;1;PSL;SACHAJKO Jarosław;10651;2.65;22.37;T;M
7;2;PSL;BRATKOWSKI Arkadiusz Tomasz;6215;1.55;13.06;N;M
7;3;PSL;LITWINIUK Przemysław;5409;1.35;11.36;N;M
7;4;PSL;RÓŻYŃSKI Wiesław Marian;4926;1.23;10.35;N;M
7;5;PSL;SMAL Kazimierz;3025;0.75;6.35;N;M
7;6;PSL;ROMAŃCZUK Andrzej;3205;0.80;6.73;N;M
7;7;PSL;SZYMALA Anna;2715;0.68;5.70;N;K
7;8;PSL;KOWALCZYK Jan Franciszek;3374;0.84;7.09;N;M
7;9;PSL;WIŚNIEWSKA Anna;1144;0.29;2.40;N;K
7;10;PSL;SUSZCZYŃSKI Sławomir Jan;301;0.08;0.63;N;M
7;11;PSL;MALESA Marzena Jolanta;274;0.07;0.58;N;K
7;12;PSL;CZUBA Agnieszka Renata;649;0.16;1.36;N;K
7;13;PSL;PIWKO Karolina;852;0.21;1.79;N;K
7;14;PSL;WYPYCH Teodora;195;0.05;0.41;N;K
7;15;PSL;STANIBUŁA Ryszard Zbigniew;338;0.08;0.71;N;M
7;16;PSL;FORNAL Mirosława Teresa;135;0.03;0.28;N;K
7;17;PSL;KAMIŃSKA Irena;241;0.06;0.51;N;K
7;18;PSL;NOWAK Teresa;388;0.10;0.82;N;K
7;19;PSL;KOCZKODAJ Bartosz;492;0.12;1.03;N;M
7;20;PSL;DZIUBA Anna Bożena;188;0.05;0.39;N;K
7;21;PSL;SIEMAKOWICZ Grzegorz;301;0.08;0.63;N;M
7;22;PSL;WILBIK Marek;471;0.12;0.99;N;M
7;23;PSL;NOSEK Sławomir Paweł;214;0.05;0.45;N;M
7;24;PSL;ZIELIŃSKI Janusz;1901;0.47;3.99;N;M
7;1;PiS;SASIN Jacek Robert;91241;22.74;38.21;T;M
7;2;PiS;ZAWIŚLAK Sławomir;24346;6.07;10.20;T;M
7;3;PiS;DUSZEK Marcin Kamil;16017;3.99;6.71;T;M
7;4;PiS;HAŁAS Teresa;8622;2.15;3.61;T;K
7;5;PiS;ZIELIŃSKI Tomasz Andrzej;10207;2.54;4.27;T;M
7;6;PiS;STEFANIUK Dariusz Paweł;15070;3.76;6.31;T;M
7;7;PiS;ROMANOWSKI Marcin;7436;1.85;3.11;N;M
7;8;PiS;CICHOSZ Lucjan;4128;1.03;1.73;N;M
7;9;PiS;SZWED Zdzisław;2647;0.66;1.11;N;M
7;10;PiS;SKIBA Leszek Marcin;6007;1.50;2.52;N;M
7;11;PiS;GMYZ Maria;2918;0.73;1.22;N;K
7;12;PiS;GMITRUCZUK Robert;2212;0.55;0.93;N;M
7;13;PiS;STRZAŁKA Beata Małgorzata;7785;1.94;3.26;T;K
7;14;PiS;GAŁASZKIEWICZ Krzysztof Jan;5211;1.30;2.18;N;M
7;15;PiS;SAWICKI Konrad Bernard;2180;0.54;0.91;N;M
7;16;PiS;KUSIAK-JANIEC Anna;4412;1.10;1.85;N;K
7;17;PiS;SZWAJ Jerzy Ryszard;2936;0.73;1.23;N;M
7;18;PiS;BARSZCZEWSKA Barbara Aldona;1945;0.48;0.81;N;K
7;19;PiS;CHMIELEWSKA Iwona;1150;0.29;0.48;N;K
7;20;PiS;ZAŃKO Mariusz Artur;3647;0.91;1.53;N;M
7;21;PiS;CZARNECKA Halina;755;0.19;0.32;N;K
7;22;PiS;MISZTAL Stanisław;2882;0.72;1.21;N;M
7;23;PiS;PIEKARSKA Agnieszka;1261;0.31;0.53;N;K
7;24;PiS;DĄBROWSKA-BANASZEK Anna;13787;3.44;5.77;T;K
7;1;SLD;PAWŁOWSKA Monika Jolanta;12916;3.22;47.13;T;K
7;2;SLD;SZELĄG Piotr Edward;4282;1.07;15.63;N;M
7;3;SLD;BORYSIUK Bolesław Borys;1159;0.29;4.23;N;M
7;4;SLD;ROGALA Sławomir;832;0.21;3.04;N;M
7;5;SLD;GOŁOŚ Michał Reoland;758;0.19;2.77;N;M
7;6;SLD;CZOBODZIŃSKA-PRZYBYSŁAWSKA Anna Jadwiga;278;0.07;1.01;N;K
7;7;SLD;WASZKIEWICZ Gerard;1218;0.30;4.44;N;M
7;8;SLD;PAMULSKA Łucja Jadwiga;628;0.16;2.29;N;K
7;9;SLD;DOBOSZ-FURMAN Patrycja Anna;376;0.09;1.37;N;K
7;10;SLD;KAMOLA Magdalena Małgorzata;377;0.09;1.38;N;K
7;11;SLD;BARTOSZEWSKA-WIC Ewa Monika;202;0.05;0.74;N;K
7;12;SLD;MACERONI Grażyna Zofia;117;0.03;0.43;N;K
7;13;SLD;TROJNIEL-GOŹDZIOŁKO Aldona Wioleta;167;0.04;0.61;N;K
7;14;SLD;LITWINIEC Zbigniew;368;0.09;1.34;N;M
7;15;SLD;MALCZEWSKI Jacek Michał;225;0.06;0.82;N;M
7;16;SLD;JASEK-KOSOBUCKA Justyna;105;0.03;0.38;N;K
7;17;SLD;KAPŁON Monika;341;0.08;1.24;N;K
7;18;SLD;CHĘĆ Jacek Tomasz;316;0.08;1.15;N;M
7;19;SLD;TABOR Magdalena Aleksandra;356;0.09;1.30;N;K
7;20;SLD;KUROWSKI Jan Bolesław;159;0.04;0.58;N;M
7;21;SLD;ŻUKOWSKI Stanisław;362;0.09;1.32;N;M
7;22;SLD;KOZICKA Katarzyna Małgorzata;186;0.05;0.68;N;K
7;23;SLD;ROCZON Mateusz Maciej;137;0.03;0.50;N;M
7;24;SLD;KIEŁBASA Bogdan Antoni;1539;0.38;5.62;N;M
7;1;PO;HAIDAR Riad;21483;5.35;36.17;T;M
7;2;PO;ŻMIJAN Stanisław;6621;1.65;11.15;N;M
7;3;PO;WRÓBLEWSKA Kornelia Konstancja;2807;0.70;4.73;N;K
7;4;PO;GRABCZUK Krzysztof;15452;3.85;26.01;T;M
7;5;PO;GROMADZKA Małgorzata;1843;0.46;3.10;N;K
7;6;PO;ZWOLAK Rafał Mariusz;4811;1.20;8.10;N;M
7;7;PO;GRAD Mariusz;1792;0.45;3.02;N;M
7;8;PO;ANTONIUK Tomasz Wojciech;489;0.12;0.82;N;M
7;9;PO;PAŃCZYK Tomasz Józef;522;0.13;0.88;N;M
7;10;PO;JÓŹWIK Kamil;273;0.07;0.46;N;M
7;11;PO;ZAJĄC Magdalena;863;0.22;1.45;N;K
7;12;PO;LAMCZYK Grażyna Bogumiła;231;0.06;0.39;N;K
7;13;PO;KOWALEWSKI Mariusz Stanisław;147;0.04;0.25;N;M
7;14;PO;KIELISZEK-WASIOŁEK Bożena Stanisława;138;0.03;0.23;N;K
7;15;PO;PIETRASZKIEWICZ Katarzyna Ewa;252;0.06;0.42;N;K
7;16;PO;ŻBIKOWSKA Barbara Stefania;142;0.04;0.24;N;K
7;17;PO;HUKIEWICZ Karolina Anna;489;0.12;0.82;N;K
7;18;PO;ĆWIKLIŃSKA Kamila;197;0.05;0.33;N;K
7;19;PO;PELC Katarzyna Weronika;140;0.03;0.24;N;K
7;20;PO;KOLASIŃSKA Anna Maria;117;0.03;0.20;N;K
7;21;PO;ZARĘBSKA Wioleta;101;0.03;0.17;N;K
7;22;PO;RUSINEK Antoni;101;0.03;0.17;N;M
7;23;PO;MUSOLF Jan Józef;136;0.03;0.23;N;M
7;24;PO;ZYGARSKI Piotr Jacek;254;0.06;0.43;N;M
8;1;PSL;FEDAK Jolanta Beata;13792;3.15;27.07;T;K
8;2;PSL;ŚWIREPO Jan;2310;0.53;4.53;N;M
8;3;PSL;GROC Artur Dariusz;831;0.19;1.63;N;M
8;4;PSL;KRÓL Roman Stanisław;1473;0.34;2.89;N;M
8;5;PSL;HARĘŹLAK Wioleta Elżbieta;2899;0.66;5.69;N;K
8;6;PSL;TOMCZYSZYN Stanisław;3150;0.72;6.18;N;M
8;7;PSL;PLEWA Zofia Teresa;1643;0.38;3.23;N;K
8;8;PSL;KACZMAREK Jarosław Józef;1015;0.23;1.99;N;M
8;9;PSL;KOŁODZIEJ Zbigniew Jan;2058;0.47;4.04;N;M
8;10;PSL;CZEREPKO Iwona Agnieszka;855;0.20;1.68;N;K
8;11;PSL;CHINALSKA Anna;1292;0.30;2.54;N;K
8;12;PSL;DĘBICKA Anna Wiesława;668;0.15;1.31;N;K
8;13;PSL;KUMOR-PILARCZYK Izabela Ewa;623;0.14;1.22;N;K
8;14;PSL;HALASZ Marek;1626;0.37;3.19;N;M
8;15;PSL;KULCZYŃSKI Sławomir;735;0.17;1.44;N;M
8;16;PSL;OLEJNICZAK Mirosław Wojciech;1092;0.25;2.14;N;M
8;17;PSL;WRÓBLEWSKI Dariusz Jerzy;589;0.13;1.16;N;M
8;18;PSL;GEMBARA Andrzej Janusz;728;0.17;1.43;N;M
8;19;PSL;SOŁTYS Antoni Józef;861;0.20;1.69;N;M
8;20;PSL;STAROSTA Waldemar Henryk;703;0.16;1.38;N;M
8;21;PSL;SZUMNA Wanda Elżbieta;391;0.09;0.77;N;K
8;22;PSL;KOMAR Anna Sylwia;684;0.16;1.34;N;K
8;23;PSL;BRYSZEWSKA Krystyna;435;0.10;0.85;N;K
8;24;PSL;MEJZA Łukasz;10490;2.40;20.59;N;M
8;1;PiS;AST Marek;36073;8.24;24.02;T;M
8;2;PiS;DAJCZAK Władysław;27393;6.26;18.24;T;M
8;3;PiS;MATERNA Jerzy Marian;22729;5.19;15.13;T;M
8;4;PiS;PŁONKA Elżbieta Teresa;10918;2.49;7.27;T;K
8;5;PiS;KURZĘPA Jacek Sławomir;8057;1.84;5.36;N;M
8;6;PiS;IWAN Stanisław Antoni;1928;0.44;1.28;N;M
8;7;PiS;WIECZOREK Andrzej Leszek;3247;0.74;2.16;N;M
8;8;PiS;GANCARZ Ewa Danuta;2901;0.66;1.93;N;K
8;9;PiS;BARCZAK Piotr;4180;0.95;2.78;N;M
8;10;PiS;GOŚNIOWSKA-KOLA Małgorzata Barbara;3271;0.75;2.18;N;K
8;11;PiS;WERSTLER-WOJTASZEK Joanna Magdalena;1312;0.30;0.87;N;K
8;12;PiS;MOLICKA Anita Agnieszka;1466;0.33;0.98;N;K
8;13;PiS;RAFALSKI Tomasz Rafał;4951;1.13;3.30;N;M
8;14;PiS;TRZPIS Gabriela Marianna;794;0.18;0.53;N;K
8;15;PiS;PORWICH Jarosław;4280;0.98;2.85;N;M
8;16;PiS;GRABAREK Grzegorz;1120;0.26;0.75;N;M
8;17;PiS;SZUŁCIK Alicja;1206;0.28;0.80;N;K
8;18;PiS;JASZCZ Mieczysław;1472;0.34;0.98;N;M
8;19;PiS;RONOWICZ Bożena;1131;0.26;0.75;N;K
8;20;PiS;GÓRSKA Anna;3224;0.74;2.15;N;K
