okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec
5;22;PiS;Szlitkus Grzegorz Wojciech;297;0.08;0.33;N;M
5;23;PiS;Lamparska Mariola;615;0.17;0.68;N;K
5;24;PiS;Tomaszewski Tadeusz Zygmunt;339;0.10;0.37;N;M
5;25;PiS;Gilewicz Iwona Danuta;635;0.18;0.70;N;K
5;26;PiS;Banasik Paweł Piotr;1235;0.35;1.36;N;M
5;1;SLD;Wenderlich Jerzy Jan;19078;5.43;54.12;T;M
5;2;SLD;Pierzchała Maria Jolanta;1464;0.42;4.15;N;K
5;3;SLD;Łuczak Krystian Walery;2980;0.85;8.45;N;M
5;4;SLD;Polak Urszula;1792;0.51;5.08;N;K
5;5;SLD;Kukucki Krzysztof Aleksander;2298;0.65;6.52;N;M
5;6;SLD;Bagniewska Helena Teresa;368;0.10;1.04;N;K
5;7;SLD;Jasiński Wiesław Eugeniusz;405;0.12;1.15;N;M
5;8;SLD;Szparaga Elżbieta Anna;669;0.19;1.90;N;K
5;9;SLD;Pilarski Marcin Andrzej;661;0.19;1.88;N;M
5;10;SLD;Stasiak Irena Maria;256;0.07;0.73;N;K
5;11;SLD;Szczurowski Arkadiusz Wojciech;284;0.08;0.81;N;M
5;12;SLD;Sosińska Aneta;420;0.12;1.19;N;K
5;13;SLD;Mizera Łukasz Marcin;487;0.14;1.38;N;M
5;14;SLD;Arbart Elżbieta Ewa;266;0.08;0.75;N;K
5;15;SLD;Szymańska Danuta;314;0.09;0.89;N;K
5;16;SLD;Beksa Alicja Mariola;257;0.07;0.73;N;K
5;17;SLD;Steinert Andrzej Wojciech;283;0.08;0.80;N;M
5;18;SLD;Grzelak Maria Magdalena;217;0.06;0.62;N;K
5;19;SLD;Czubakowski Rafał Daniel;84;0.02;0.24;N;M
5;20;SLD;Trojanowska Izabella Barbara;475;0.14;1.35;N;K
5;21;SLD;Blumkowski Mariusz;281;0.08;0.80;N;M
5;22;SLD;Kwaśniewski Tomasz Wiktor;480;0.14;1.36;N;M
5;23;SLD;Szczerbiak Roman Tadeusz;264;0.08;0.75;N;M
5;24;SLD;Karbowska Agnieszka;256;0.07;0.73;N;K
5;25;SLD;Piotrowska Justyna Danuta;353;0.10;1.00;N;K
5;26;SLD;Leszczyński Stanisław Radosław;561;0.16;1.59;N;M
5;1;PSL;Kierzkowska Ewa Sławomira;6913;1.97;20.67;N;K
5;2;PSL;Sosnowski Zbigniew;7354;2.09;21.99;T;M
5;3;PSL;Kłopotek Andrzej;4828;1.37;14.44;N;M
5;4;PSL;Petrykowski Piotr Paweł;586;0.17;1.75;N;M
5;5;PSL;Zakrzewska Edyta Lidia;2011;0.57;6.01;N;K
5;6;PSL;Wichrowska Magdalena;1336;0.38;3.99;N;K
5;7;PSL;Korgol Edmund Stanisław;432;0.12;1.29;N;M
5;8;PSL;Klimkiewicz Marek;768;0.22;2.30;N;M
5;9;PSL;Bułkowski Krzysztof;382;0.11;1.14;N;M
5;10;PSL;Kwiatkowski Piotr Tomasz;502;0.14;1.50;N;M
5;11;PSL;Dąbrowska Danuta Ewa;685;0.19;2.05;N;K
5;12;PSL;Pokora Krzysztof Piotr;449;0.13;1.34;N;M
5;13;PSL;Podyma Józef Stanisław;465;0.13;1.39;N;M
5;14;PSL;Domian Grażyna Stefania;125;0.04;0.37;N;K
5;15;PSL;Pastuszka Anna;297;0.08;0.89;N;K
5;16;PSL;Rachubińska Marzena Ewa;247;0.07;0.74;N;K
5;17;PSL;Gapiński Henryk;455;0.13;1.36;N;M
5;18;PSL;Lewandowska-Mazurek Krystyna;167;0.05;0.50;N;K
5;19;PSL;Elwertowska Ewa;200;0.06;0.60;N;K
5;20;PSL;Kupczak Marzenna Elżbieta;87;0.02;0.26;N;K
5;21;PSL;Owczarz Andrzej;429;0.12;1.28;N;M
5;22;PSL;Róg Leszek Władysław;220;0.06;0.66;N;M
5;23;PSL;Lewandowski Zbigniew Karol;764;0.22;2.28;N;M
5;24;PSL;Dworzyński Tadeusz Jan;120;0.03;0.36;N;M
5;25;PSL;Sternicka Violetta;406;0.12;1.21;N;K
5;26;PSL;Baranowski Krzysztof;3215;0.91;9.61;N;M
5;1;PO;Lenz Tomasz;28998;8.25;20.61;T;M
5;2;PO;Kopaczewska Domicela Katarzyna;16992;4.83;12.08;T;K
5;3;PO;Mężydło Antoni;17077;4.86;12.14;T;M
5;4;PO;Szymański Tomasz Józef;7510;2.14;5.34;T;M
5;5;PO;Krzemińska Beata;5385;1.53;3.83;N;K
5;6;PO;Karpiński Grzegorz;6723;1.91;4.78;N;M
5;7;PO;Socha Zbigniew Józef;5490;1.56;3.90;N;M
5;8;PO;Rycharski Łukasz;4306;1.22;3.06;N;M
5;9;PO;Wojtkowski Marek;7352;2.09;5.23;T;M
5;10;PO;Królikowska-Ziemkiewicz Barbara Maria;3947;1.12;2.81;N;K
5;11;PO;Sokołowska Mariola Henryka;4137;1.18;2.94;N;K
5;12;PO;Michnicki Tomasz Krzysztof;875;0.25;0.62;N;M
5;13;PO;Zaleski Jerzy;1916;0.54;1.36;N;M
5;14;PO;Błaszkiewicz Marek;1577;0.45;1.12;N;M
5;15;PO;Dąbrowski Marcin Tomasz;1269;0.36;0.90;N;M
5;16;PO;Łańcucka Dorota;1314;0.37;0.93;N;K
5;17;PO;Wojciechowski Piotr;1467;0.42;1.04;N;M
5;18;PO;Mansour Lotfi;2554;0.73;1.82;N;M
5;19;PO;Szmerk Małgorzata;669;0.19;0.48;N;K
5;20;PO;Graczyk Mirosław Roman;1644;0.47;1.17;N;M
5;21;PO;Wasiluk Barbara Marianna;1169;0.33;0.83;N;K
5;22;PO;Skiba Emilia;1303;0.37;0.93;N;K
5;23;PO;Jałoszyński Dariusz;892;0.25;0.63;N;M
5;24;PO;Nowak Krystyna Barbara;1076;0.31;0.76;N;K
5;25;PO;Orbaczewska Teresa;1132;0.32;0.80;N;K
5;26;PO;Dzięcioł Janusz Andrzej;13907;3.95;9.89;T;M
6;1;PiS;Kruk Elżbieta Małgorzata;30048;6.53;16.92;T;K
6;2;PiS;Michałkiewicz Krzysztof Stefan;11816;2.57;6.66;T;M
6;3;PiS;Pogonowski Piotr;8287;1.80;4.67;N;M
6;4;PiS;Sprawka Lech Stanisław;23848;5.18;13.43;T;M
6;5;PiS;Masłowska Gabriela;17777;3.86;10.01;T;K
6;6;PiS;Sadurska Małgorzata Barbara;15946;3.47;8.98;T;K
6;7;PiS;Stawiarski Jarosław Piotr;10126;2.20;5.70;N;M
6;8;PiS;Żaczek Jarosław;11278;2.45;6.35;T;M
6;9;PiS;Głuchowski Krzysztof;8438;1.83;4.75;N;M
6;10;PiS;Solis Tomasz Piotr;3371;0.73;1.90;N;M
6;11;PiS;Majkowski Ryszard Marek;5501;1.20;3.10;N;M
6;12;PiS;Mach Jadwiga;1215;0.26;0.68;N;K
6;13;PiS;Pisarek-Piotrowska Sylwia Ewa;838;0.18;0.47;N;K
6;14;PiS;Radek Włodzimierz Sylwester;2619;0.57;1.48;N;M
6;15;PiS;Tor Lech Zbigniew;2966;0.64;1.67;N;M
6;16;PiS;Paprocki Jarema Maciej;736;0.16;0.41;N;K
6;17;PiS;Podkański Zdzisław Zbigniew;8102;1.76;4.56;N;M
6;18;PiS;Duńska Małgorzata Maria;382;0.08;0.22;N;K
6;19;PiS;Skiba Tadeusz Jan;2323;0.50;1.31;N;M
6;20;PiS;Tułajew Sylwester Karol;3168;0.69;1.78;N;M
6;21;PiS;Krawczyk Agnieszka;1863;0.40;1.05;N;K
6;22;PiS;Skrzat Dorota;505;0.11;0.28;N;K
6;23;PiS;Dobrzyńska Dorota;585;0.13;0.33;N;K
6;24;PiS;Kozłowski Andrzej Marek;638;0.14;0.36;N;M
6;25;PiS;Dragan Maria;466;0.10;0.26;N;K
6;26;PiS;Nowak Marcin Andrzej;1461;0.32;0.82;N;M
6;27;PiS;Świątkowska Teresa;724;0.16;0.41;N;K
6;28;PiS;Widomska Dorota;914;0.20;0.51;N;K
6;29;PiS;Szymoniuk Grzegorz Dariusz;381;0.08;0.21;N;M
6;30;PiS;Księska Eliza Angelika;1221;0.27;0.69;N;K
6;1;SLD;Czerniak Jacek Andrzej;5965;1.30;20.02;T;M
6;2;SLD;Szyszkowska Maria;3239;0.70;10.87;N;K
6;3;SLD;Goławska Kazimiera;4364;0.95;14.64;N;K
6;4;SLD;Teresiński Grzegorz;2239;0.49;7.51;N;M
6;5;SLD;Mazur Stanisław Jan;1853;0.40;6.22;N;M
6;6;SLD;Jabłońska-Chmielewska Anna Maria;859;0.19;2.88;N;K
6;7;SLD;Kufel Tomasz;618;0.13;2.07;N;M
6;8;SLD;Sobaszek Andrzej;758;0.16;2.54;N;M
6;9;SLD;Tałęda Julian Michał;239;0.05;0.80;N;M
6;10;SLD;Berej Ewa;398;0.09;1.34;N;K
6;11;SLD;Bielski Paweł Łukasz;213;0.05;0.71;N;M
6;12;SLD;Czechowska-Kosacka Aneta Maria;225;0.05;0.76;N;K
6;13;SLD;Czyżyk Stefan;485;0.11;1.63;N;M
6;14;SLD;Dudzińska Elżbieta Jadwiga;266;0.06;0.89;N;K
6;15;SLD;Gaj-Godyńska Halina;97;0.02;0.33;N;K
6;16;SLD;Gąbka Jan;830;0.18;2.79;N;M
6;17;SLD;Kaźmierczak Józef Tomasz;169;0.04;0.57;N;M
6;18;SLD;Chudzik Robert Stanisław;310;0.07;1.04;N;M
6;19;SLD;Kozak Jolanta Maria;306;0.07;1.03;N;K
6;20;SLD;Lenart Agnieszka Monika;968;0.21;3.25;N;K
6;21;SLD;Lewczuk Edward Jan;396;0.09;1.33;N;M
6;22;SLD;Skrzypczak Piotr Józef;202;0.04;0.68;N;M
6;23;SLD;Orłowski Mirosław;179;0.04;0.60;N;M
6;24;SLD;Lenart Katarzyna;502;0.11;1.68;N;K
6;25;SLD;Rzedzicka Karolina Barbara;185;0.04;0.62;N;K
6;26;SLD;Torbicz Mateusz Tymon;66;0.01;0.22;N;M
6;27;SLD;Siennicka Katarzyna Urszula;284;0.06;0.95;N;K
6;28;SLD;Świerczyński Grzegorz;224;0.05;0.75;N;M
6;29;SLD;Żmurek Michał;211;0.05;0.71;N;M
6;30;SLD;Szymański Zygmunt Jerzy;3149;0.68;10.57;N;M
6;1;PSL;Hetman Krzysztof Andrzej;10804;2.35;18.75;T;M
6;2;PSL;Łopata Jan Zbigniew;8725;1.90;15.15;T;M
6;3;PSL;Starownik Marian Roman;5310;1.15;9.22;N;M
6;4;PSL;Czerska-Gąsiewska Hanna Barbara;3331;0.72;5.78;N;K
6;5;PSL;Smolarz Henryk Józef;6191;1.35;10.75;N;M
6;6;PSL;Rzetelski Piotr Sławomir;4311;0.94;7.48;N;M
6;7;PSL;Rodzik Zenon Jerzy;2291;0.50;3.98;N;M
6;8;PSL;Świętochowski Leszek Jan;3999;0.87;6.94;N;M
6;9;PSL;Ciupak Andrzej Piotr;426;0.09;0.74;N;M
6;10;PSL;Popiołek Witold Zygmunt;1240;0.27;2.15;N;M
6;11;PSL;Skrabucha Adam Piotr;423;0.09;0.73;N;M
6;12;PSL;Kołodziejczyk Dariusz Stanisław;1071;0.23;1.86;N;M
6;13;PSL;Biegalska Janina Ewa;506;0.11;0.88;N;K
6;14;PSL;Borzęcka Hanna Irena;299;0.06;0.52;N;K
6;15;PSL;Stefanek Anna;306;0.07;0.53;N;K
6;16;PSL;Prządka Tomasz;729;0.16;1.27;N;M
6;17;PSL;Kołodziejczyk Genowefa;226;0.05;0.39;N;K
6;18;PSL;Gawdzik Zbigniew Józef;818;0.18;1.42;N;M
6;19;PSL;Szmidt Anna;224;0.05;0.39;N;K
6;20;PSL;Wójtowicz Kazimiera Ewa;459;0.10;0.80;N;K
6;21;PSL;Bujak Małgorzata;543;0.12;0.94;N;K
6;22;PSL;Gorgol Zofia;299;0.06;0.52;N;K
6;23;PSL;Solarski Tadeusz;815;0.18;1.41;N;M
6;24;PSL;Ćwirta Katarzyna Aneta;142;0.03;0.25;N;K
6;25;PSL;Guz Ewa Elżbieta;526;0.11;0.91;N;K
6;26;PSL;Grzywaczewska Anna;462;0.10;0.80;N;K
6;27;PSL;Sienkiewicz Małgorzata Barbara;310;0.07;0.54;N;K
6;28;PSL;Kwiecień Zofia Barbara;721;0.16;1.25;N;K
6;29;PSL;Seredyn Elżbieta;523;0.11;0.91;N;K
6;30;PSL;Zdanowski Adam Grzegorz;1576;0.34;2.74;N;M
6;1;PO;Gąsior-Marek Magdalena Ewa;14676;3.19;12.62;T;K
6;2;PO;Mucha Joanna;45568;9.90;39.20;T;K
6;3;PO;Karpiński Włodzimierz Witold;16498;3.59;14.19;T;M
6;4;PO;Wilk Wojciech;7772;1.69;6.69;N;M
6;5;PO;Kucharski Cezary;7910;1.72;6.80;T;M
6;6;PO;Kulka Maciej Andrzej;5963;1.30;5.13;N;M
6;7;PO;Kwapisz Kornelia;2156;0.47;1.85;N;K
6;8;PO;Zalewski Jacek Kazimierz;968;0.21;0.83;N;M
6;9;PO;Białowąs Waldemar Franciszek;1774;0.39;1.53;N;M
6;10;PO;Szczucki Piotr;1046;0.23;0.90;N;M
6;11;PO;Strawa Andrzej;582;0.13;0.50;N;M
6;12;PO;Żyśko Robert Artur;384;0.08;0.33;N;M
6;13;PO;Lipiec Agnieszka Monika;531;0.12;0.46;N;K
6;14;PO;Kowalik Maciej;462;0.10;0.40;N;M
6;15;PO;Stec Robert;286;0.06;0.25;N;M
6;16;PO;Stalęga Mariola Anna;250;0.05;0.22;N;K
6;17;PO;Jachim Ewa Anna;162;0.04;0.14;N;K
6;18;PO;Daniewski Leszek Kazimierz;1914;0.42;1.65;N;M
6;19;PO;Klechowicz Dariusz Władysław;201;0.04;0.17;N;M
6;20;PO;Sęk Teresa Maria;326;0.07;0.28;N;K
6;21;PO;Szczepaniak Monika;548;0.12;0.47;N;K
6;22;PO;Guz Radosław Teofil;369;0.08;0.32;N;M
6;23;PO;Chwała Teresa;250;0.05;0.22;N;K
6;24;PO;Bielecka Izabela;943;0.20;0.81;N;K
6;25;PO;Gajak Andrzej Leszek;251;0.05;0.22;N;M
6;26;PO;Lachowski Krzysztof Jan;236;0.05;0.20;N;M
6;27;PO;Czuryszkiewicz Krystyna;322;0.07;0.28;N;K
6;28;PO;Jurkowski Zbigniew Wiktor;1492;0.32;1.28;N;M
6;29;PO;Lemparty Ewelina;236;0.05;0.20;N;K
6;30;PO;Glijer Anna Elżbieta;2176;0.47;1.87;N;K
7;1;PiS;Mazurek Beata;22249;7.00;17.93;T;K
7;2;PiS;Zawiślak Sławomir;24478;7.70;19.73;T;M
7;3;PiS;Bejda Ernest Gerard;4585;1.44;3.70;N;M
7;4;PiS;Abramowicz Adam Krzysztof;12708;4.00;10.24;T;M
7;5;PiS;Rębek Jerzy;7503;2.36;6.05;T;M
7;6;PiS;Młynarczyk Henryk;4325;1.36;3.49;N;M
7;7;PiS;Hałas Teresa;4381;1.38;3.53;N;K
7;8;PiS;Zańko Mariusz Artur;3188;1.00;2.57;N;M
7;9;PiS;Szeliga Piotr;8222;2.59;6.63;T;M
7;10;PiS;Szwaj Jerzy Ryszard;2920;0.92;2.35;N;M
7;11;PiS;Podoba Paweł Karol;2967;0.93;2.39;N;M
7;12;PiS;Gmyz Maria;2442;0.77;1.97;N;K
7;13;PiS;Szwed Zdzisław;470;0.15;0.38;N;M
7;14;PiS;Brodawka Jan;3915;1.23;3.16;N;M
7;15;PiS;Pudło Agnieszka;625;0.20;0.50;N;K
7;16;PiS;Zagdański Dariusz Zbigniew;979;0.31;0.79;N;M
7;17;PiS;Suchocka Hanna;1395;0.44;1.12;N;K
7;18;PiS;Czarnecka Halina;1131;0.36;0.91;N;K
7;19;PiS;Maksymiuk Marta;651;0.20;0.52;N;K
7;20;PiS;Duszek Marcin Kamil;5226;1.64;4.21;N;M
7;21;PiS;Panasiuk Ewa Teresa;3022;0.95;2.44;N;K
7;22;PiS;Gołoś Hanna Maria;754;0.24;0.61;N;K
7;23;PiS;Kusiak-Janiec Anna;945;0.30;0.76;N;K
7;24;PiS;Mulawa Michał;5003;1.57;4.03;N;M
7;1;SLD;Matuszczak Zbigniew;8017;2.52;32.71;T;M
7;2;SLD;Bajkowski Jan Józef;4104;1.29;16.74;N;M
7;3;SLD;Kurzępa Irena;3142;0.99;12.82;N;K
7;4;SLD;Organista Kazimierz Stanisław;857;0.27;3.50;N;M
7;5;SLD;Stachura Rafał Artur;1143;0.36;4.66;N;M
7;6;SLD;Piasko Mirosława;526;0.17;2.15;N;K
7;7;SLD;Żbikowski Krzysztof Adam;969;0.30;3.95;N;M
7;8;SLD;Bożek Krzysztof;353;0.11;1.44;N;M
7;9;SLD;Chwaszcz Agnieszka;491;0.15;2.00;N;K
7;10;SLD;Fręchowicz Wojciech;105;0.03;0.43;N;M
7;11;SLD;Fudali Włodzimierz;532;0.17;2.17;N;M
7;12;SLD;Herda Iwona;326;0.10;1.33;N;K
7;13;SLD;Iwaniuk Iwona;560;0.18;2.28;N;K
7;14;SLD;Kamiński Henryk Krzysztof;820;0.26;3.35;N;M
7;15;SLD;Kudzia Wiesława;212;0.07;0.86;N;K
7;16;SLD;Nowacka Jadwiga Maria;404;0.13;1.65;N;K
7;17;SLD;Perechubko-Mirosław Teresa;210;0.07;0.86;N;K
7;18;SLD;Piasecki Paweł Rajmund;157;0.05;0.64;N;M
7;19;SLD;Pietrusiński Rafał Grzegorz;148;0.05;0.60;N;M
7;20;SLD;Sieńczyk Eugeniusz;126;0.04;0.51;N;M
7;21;SLD;Wojewódzka Ewa;533;0.17;2.17;N;K
7;22;SLD;Zaleńska-Sak Teresa Stanisława;232;0.07;0.95;N;K
7;23;SLD;Zawierucha Joanna Katarzyna;331;0.10;1.35;N;K
7;24;SLD;Szoc Jan Włodzimierz;215;0.07;0.88;N;M
7;1;PSL;Stefaniuk Franciszek Jerzy;10527;3.31;18.19;T;M
7;2;PSL;Sławecki Tadeusz;7916;2.49;13.68;N;M
7;3;PSL;Tokarska Genowefa;8906;2.80;15.39;T;K
7;4;PSL;Szpak Janusz Krzysztof;5095;1.60;8.80;N;M
7;5;PSL;Królikowska Teresa;1514;0.48;2.62;N;K
7;6;PSL;Kowalczyk Jan Franciszek;4827;1.52;8.34;N;M
7;7;PSL;Zając Tomasz Piotr;2973;0.94;5.14;N;M
7;8;PSL;Mielnicki Kazimierz;1774;0.56;3.06;N;M
7;9;PSL;Gadomska Maria Teresa;619;0.19;1.07;N;K
7;10;PSL;Kloc Janusz Adam;1502;0.47;2.59;N;M
7;11;PSL;Bondyra Krystyna Teresa;774;0.24;1.34;N;K
7;12;PSL;Drozdowska Krystyna Florianna;140;0.04;0.24;N;K
7;13;PSL;Kozaczuk Lucyna;847;0.27;1.46;N;K
7;14;PSL;Fidecka Edyta Barbara;859;0.27;1.48;N;K
7;15;PSL;Ożóg Tomasz;664;0.21;1.15;N;M
7;16;PSL;Kowalczuk Zofia;278;0.09;0.48;N;K
7;17;PSL;Matyjanka Renata Anna;455;0.14;0.79;N;K
7;18;PSL;Iwaniuk Elżbieta Stanisława;749;0.24;1.29;N;K
7;19;PSL;Chodyka Marcin Tadeusz;267;0.08;0.46;N;M
7;20;PSL;Deniszczuk Piotr;530;0.17;0.92;N;M
7;21;PSL;Podkański Mariusz Józef;1789;0.56;3.09;N;M
7;22;PSL;Juszczak Artur Paweł;591;0.19;1.02;N;M
7;23;PSL;Kiczyński Mariusz Jan;2094;0.66;3.62;N;M
7;24;PSL;Stanibuła Ryszard Zbigniew;2192;0.69;3.79;N;M
7;1;PO;Żmijan Stanisław;14202;4.47;22.54;T;M
7;2;PO;Grad Mariusz;9962;3.13;15.81;T;M
7;3;PO;Mazurkiewicz Hanna Małgorzata;4574;1.44;7.26;N;K
7;4;PO;Kucharska Elżbieta Krystyna;5081;1.60;8.06;N;K
7;5;PO;Raniewicz Grzegorz Artur;7907;2.49;12.55;T;M
7;6;PO;Broniewicz Bogusław;4403;1.38;6.99;N;M
7;7;PO;Piętak-Faryna Agnieszka Barbara;1451;0.46;2.30;N;K
7;8;PO;Garaj Tadeusz;1632;0.51;2.59;N;M
7;9;PO;Wetoszka Krystyna;721;0.23;1.14;N;K
7;10;PO;Zieliński Bogdan;509;0.16;0.81;N;M
7;11;PO;Mazur Marian Jan;1184;0.37;1.88;N;M
7;12;PO;Furlepa Michał;812;0.26;1.29;N;M
7;13;PO;Andrzejuk Marzenna Maria;777;0.24;1.23;N;K
7;14;PO;Łucjan Łukasz Adam;1177;0.37;1.87;N;M
7;15;PO;Wrzesień Jerzy;1172;0.37;1.86;N;M
7;16;PO;Kolbus Barbara Małgorzata;379;0.12;0.60;N;K
7;17;PO;Krzykała Marcin Wojciech;255;0.08;0.40;N;M
7;18;PO;Lipiec Marek;914;0.29;1.45;N;M
7;19;PO;Tywoniuk-Małysz Aneta Izabela;682;0.21;1.08;N;K
7;20;PO;Artecka-Wichlaj Marzenna Maria;359;0.11;0.57;N;K
7;21;PO;Mirzwa Anna;1170;0.37;1.86;N;K
7;22;PO;Pawłoś Dariusz;1061;0.33;1.68;N;M
7;23;PO;Hetman Jerzy Janusz;970;0.31;1.54;N;M
7;24;PO;Mulawa Krzysztof Piotr;1651;0.52;2.62;N;M
8;1;PiS;Ast Marek;12598;3.79;17.42;T;M
8;2;PiS;Rafalska Elżbieta;14812;4.45;20.49;T;K
8;3;PiS;Materna Jerzy Marian;12868;3.87;17.80;T;M
8;4;PiS;Dajczak Władysław;5852;1.76;8.09;N;M
8;5;PiS;Ronowicz Bożena;3181;0.96;4.40;N;K
8;6;PiS;Kurzępa Jacek Sławomir;5402;1.62;7.47;N;M
8;7;PiS;Ostrowski Henryk Ryszard;939;0.28;1.30;N;M
8;8;PiS;Płonka Elżbieta Teresa;2564;0.77;3.55;N;K
8;9;PiS;Łyszczyk Barbara Kazimiera;734;0.22;1.02;N;K
8;10;PiS;Pieńkowski Sebastian;2628;0.79;3.63;N;M
8;11;PiS;Werstler-Wojtaszek Joanna Magdalena;1522;0.46;2.11;N;K
8;12;PiS;Grabarek Grzegorz;632;0.19;0.87;N;M
8;13;PiS;Kaczmarek-Skóra Krystyna;615;0.18;0.85;N;K
8;14;PiS;Jaszcz Mieczysław;656;0.20;0.91;N;M
8;15;PiS;Lubieniec Arleta Barbara;506;0.15;0.70;N;K
8;16;PiS;Grochala Wojciech;673;0.20;0.93;N;M
8;17;PiS;Sitek Małgorzata Maria;414;0.12;0.57;N;K
8;18;PiS;Fabianowicz Zenon;485;0.15;0.67;N;M
8;19;PiS;Sroczyński Krzysztof Andrzej;460;0.14;0.64;N;M
8;20;PiS;Gancarz Ewa Danuta;1212;0.36;1.68;N;K
8;21;PiS;Szołtun Amelia Honorata;486;0.15;0.67;N;K
8;22;PiS;Galerczyk Krzysztof Jan;260;0.08;0.36;N;M
8;23;PiS;Ardelli Tadeusz;1151;0.35;1.59;N;M
8;24;PiS;Budziński Jacek Wojciech;1652;0.50;2.28;N;M
8;1;SLD;Kochanowski Jan;8059;2.42;23.50;N;M
8;2;SLD;Winnicka Mirosława Weronika;2512;0.76;7.32;N;K
8;3;SLD;Wontor Bogusław Tadeusz;8065;2.42;23.51;T;M
8;4;SLD;Danielak Jolanta Ryszarda;3755;1.13;10.95;N;K
8;5;SLD;Sikora Krzysztof Ryszard;1214;0.36;3.54;N;M
8;6;SLD;Jasicka Aleksandra Elżbieta;785;0.24;2.29;N;K
8;7;SLD;Derech-Krzycki Jakub Alfred;2021;0.61;5.89;N;M
8;8;SLD;Grzybowicz Lucyna;814;0.24;2.37;N;K
8;9;SLD;Popławski Emilian Arkadiusz;214;0.06;0.62;N;M
8;10;SLD;Płotecka Marlena Ewa;300;0.09;0.87;N;K
8;11;SLD;Aleksandrowicz Hieronim;405;0.12;1.18;N;M
8;12;SLD;Oźminkowska Anna;412;0.12;1.20;N;K
8;13;SLD;Klajnerok Piotr;427;0.13;1.24;N;M
8;14;SLD;Haściło Elżbieta;639;0.19;1.86;N;K
8;15;SLD;Galent Bolesław;1404;0.42;4.09;N;M
8;16;SLD;Sarbicka Katarzyna Izabela;256;0.08;0.75;N;K
8;17;SLD;Piotrowski Arkadiusz;365;0.11;1.06;N;M
8;18;SLD;Kasprowicz Joanna Maria;221;0.07;0.64;N;K
8;19;SLD;Smejlis Zbigniew;788;0.24;2.30;N;M
8;20;SLD;Samotyja Anna Monika;460;0.14;1.34;N;K
8;21;SLD;Dembniak Ryszard Romuald;214;0.06;0.62;N;M
8;22;SLD;Moskalik Kinga Maria;310;0.09;0.90;N;K
8;23;SLD;Psonak Marcin;205;0.06;0.60;N;M
8;24;SLD;Kąkalec Tadeusz;455;0.14;1.33;N;M
8;1;PSL;Fedak Jolanta Beata;4692;1.41;18.35;N;K
8;2;PSL;Zych Józef;6919;2.08;27.05;T;M
8;3;PSL;Szykuła Maciej Wawrzyniec;753;0.23;2.94;N;M
8;4;PSL;Tomczyszyn Stanisław;1099;0.33;4.30;N;M
8;5;PSL;Deptuch Michał;1132;0.34;4.43;N;M
8;6;PSL;Plewa Zofia Teresa;970;0.29;3.79;N;K
8;7;PSL;Polak Elżbieta Olga;1040;0.31;4.07;N;K
8;8;PSL;Fabiś Jerzy Antoni;986;0.30;3.86;N;M
8;9;PSL;Kucharska Barbara;515;0.15;2.01;N;K
8;10;PSL;Kruczkowski Józef;993;0.30;3.88;N;M
8;11;PSL;Paduszyński Zdzisław Franciszek;432;0.13;1.69;N;M
8;12;PSL;Strojnowska Bogusława Aleksandra;204;0.06;0.80;N;K
8;13;PSL;Kołodziej Zbigniew Jan;656;0.20;2.57;N;M
8;14;PSL;Dereń Grażyna;268;0.08;1.05;N;K
8;15;PSL;Chylak Paweł;597;0.18;2.33;N;M
8;16;PSL;Sańko Ferdynand Maciej;591;0.18;2.31;N;M
8;17;PSL;Chinalska Anna;399;0.12;1.56;N;K
8;18;PSL;Kwaśniewicz Elżbieta;282;0.08;1.10;N;K
8;19;PSL;Baś Zygmunt;206;0.06;0.81;N;M
8;20;PSL;Starosta Waldemar Henryk;279;0.08;1.09;N;M
8;21;PSL;Pawlak Natalia;1481;0.45;5.79;N;K
8;22;PSL;Starzewska Jolanta;278;0.08;1.09;N;K
8;23;PSL;Konieczna Wioletta Barbara;333;0.10;1.30;N;K
8;24;PSL;Grochla Dariusz Paweł;470;0.14;1.84;N;M
8;1;PO;Bukiewicz Bożenna;38017;11.43;25.52;T;K
8;2;PO;Niesiołowski Stefan Konstanty;36993;11.12;24.83;T;M
8;3;PO;Sibińska Krystyna Mieczysława;8756;2.63;5.88;T;K
8;4;PO;Bojko Bogdan;4391;1.32;2.95;N;M
8;5;PO;Sławiak Bożena Maria;6673;2.01;4.48;T;K
8;6;PO;Balcerzak Klaudiusz;5590;1.68;3.75;N;M
8;7;PO;Issel Małgorzata Barbara;4964;1.49;3.33;N;K
8;8;PO;Sługocki Waldemar Jan;6465;1.94;4.34;T;M
8;9;PO;Wróblewski Radosław Artur;1009;0.30;0.68;N;M
8;10;PO;Osos Katarzyna;2499;0.75;1.68;N;K
8;11;PO;Bycka Andrzej;1313;0.39;0.88;N;M
8;12;PO;Bajon Michał Maciej;648;0.19;0.43;N;M
8;13;PO;Sawicki Wiesław Marek;1704;0.51;1.14;N;M
8;14;PO;Górna-Bobrowska Maria Jolanta;727;0.22;0.49;N;K
8;15;PO;Osińska-Cegielnik Alicja Sylwia;1680;0.51;1.13;N;K
8;16;PO;Hadada Jacek Zbysław;604;0.18;0.41;N;M
8;17;PO;Pahl Witold;7235;2.17;4.86;T;M
8;18;PO;Dziduch Roman;1570;0.47;1.05;N;M
8;19;PO;Machalica Krzysztof Edward;3011;0.91;2.02;N;M
